
tweet_date,tweet_id,tweet_source,tweet_user,tweet_user_location,tweet_user_follower,tweet_user_friends,tweet_user_nstatuses,tweet_hashtags,tweet_mentions,tweet_text 
2019-05-30 21:24:29,1134208984385064960,Twitter for Android,iyoet975,,15,89,429,DoaBersamaTragedi2122Mei,aiek_esthreem MichelAdamNew,kabinet kerja tp kerjanya g ada yg becus
2019-05-30 21:24:26,1134208973408735234,Twitter for Android,Tauhidah5,,263,344,942,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,Elang_Genius OrangBeriman6,jangan kasih kendor 
2019-05-30 21:24:26,1134208971940564992,Twitter for Android,lawjusticeco,"Jakarta Selatan, DKI Jakarta",4777,2,22265,DoaBersamaTragedi2122Mei,,komnas ham terima aduan 70 orang hilang pasca kerusuhan 22 mei
2019-05-30 21:24:18,1134208939870920704,Twitter for iPhone,DeeKwi,,525,950,2501,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,MSApunya,inilah akibat dia ga mau cuti rancu jadinya 
2019-05-30 21:24:13,1134208918769455104,Twitter for Android,Babybot81415812,"رماح, المملكة العربية السعودية",252,331,71,DoaBersamaTragedi2122Mei,Akhirza33755501 IbnuQosim13 Olivefender_mu guswatulfurqan1 Abengridwan81 MShidiq11 BrataWijaya27 ayesha_evi Ninot_nier SiBey58 Merissamoo11 2brvbrave djamal_baraja harmanto_1966 L45K4R_Surajaya ARahman17348499 Taufikato1 UmarSE2 Selowaja_woi,wah minta kecup knapot neh 
2019-05-30 21:24:01,1134208867347226624,Twitter Web Client,Mimi08973180,,15,112,55,DoaBersamaTragedi2122Mei,julayhaaaa YoGojekYo DriverOLjakarta GRR44B DonAdam08 DramaGojek Rider_PetualAng Gojek_Malang_,atribut tidak bisa membedakan nama nya jodoh pasti ketemu :smiling_face_with_heart-eyes: 
2019-05-30 21:24:01,1134208866818723840,Twitter for Android,KoesnadiZidan,Indonesia,230,717,2575,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,,lakukanlah apa saja yg bisa km lakukan untuk bangsa inijangan mengharapkan apa2 selain kebaikan bagi bangsa yg akan berdampak baik bagi anak cucu kita nanti 
2019-05-30 21:23:38,1134208773793374208,Twitter for Android,AchmadMahbub3,Gabus bekasi,23,37,577,kivlanzen DoaBersamaTragedi2122Mei,geloraco,salam hormat pak  moga tak lupa jasa bapak riwayat bapak penegak kedaulatan nkri sudah pernah dilakukan dugaan kasus makar ini semoga bisa cepat diselesaikan 
2019-05-30 21:23:31,1134208744068272129,Twitter for Android,563ng_02,Kepulauan riau,448,519,1151,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,OrangBeriman6,boleh
2019-05-30 21:23:29,1134208732961812481,Twitter for Android,hwmaswin1,,406,302,5313,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,Olivefender_mu prabowo sandiuno,tentu siap dong 
2019-05-30 21:23:24,1134208712275402752,Twitter for Android,Tauhidah5,,263,344,942,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,mohamma88917625 OrangBeriman6,sikaat 
2019-05-30 21:23:18,1134208686987988992,Twitter for Android,AndriyDreamer,,95,148,1511,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,kanseulir,wak waw  
2019-05-30 21:22:52,1134208579521482753,Twitter for Android,rasal3012,,42,132,287,DoaBersamaTragedi2122Mei,,berjuang kewajibanmenang harapandalam berjuang membela agama bangsa dan negara tidak yakin menang saja wajib berjuang apalagi yakin menang 
2019-05-30 21:22:48,1134208562744311808,Twitter for Android,Arghie_TetsuNae,"Jawa Barat, Indonesia",39,112,728,DoaBersamaTragedi2122Mei,,mari kita doa bersamajadi apa yang dihasilkannya 
2019-05-30 21:22:45,1134208549402206208,Twitter for Android,Tauhidah5,,263,344,942,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,abd_mang OrangBeriman6,geber teruuus 
2019-05-30 21:22:35,1134208508746797057,Twitter for Android,nanokhalish,DKI ,342,267,517,DoaBersamaTragedi2122Mei,SiBey58 KolakUp L45K4R_Surajaya Mbah_Suro_02 ayesha_evi Ninot_nier Merissamoo12 99999durga Zoemient12 Aikyan_ Olivefender_mu djamal_baraja KhalishRanu,bangga kenal kalian support selalu 
2019-05-30 21:22:21,1134208448587943936,Twitter for Android,aris_sudarmanto,,140,286,545,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,ArulKha55306941,siap 
2019-05-30 21:22:21,1134208447904247808,Twitter Web App,ridwanmarhadi84,Bekasi,82,191,951,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,,di negeri yg qta cintai zaman rezim ini berkuasa bnyk bgt org2 berjasa buat negara pda disingkirincontoh aja komjen budi waseso amp jend purn gatot nurmantyomgkn msh bnyk yg laennyawelcome to the jungle 
2019-05-30 21:22:09,1134208398029778945,Twitter for Android,Tauhidah5,,263,344,942,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,Jokowin17 OrangBeriman6,goyang ah 
2019-05-30 21:21:56,1134208345890410496,Twitter for Android,jurdilselalu,,219,245,2355,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,DatuakPanduko ZPanyalai,semoga mk bisa jurdil dpt melihat dgn kasat mata apa yg terjadi  
2019-05-30 21:21:52,1134208326672109569,Twitter Web App,bayubakrie,,1662,1743,2560,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,kuatman02 Abengridwan81 demithbunton wiramappaconga FatkurIsti almus95241743 ARahman17348499 SaipulAnsari1 SatpollPepe muliaahmad87 RedWhite1945,makann makann 
2019-05-30 21:21:29,1134208229267759104,Twitter for Android,Tauhidah5,,263,344,942,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,OrangBeriman6 Jokowin17,centaang 
2019-05-30 21:21:27,1134208220753301505,Twitter for Android,DanniOnedi,,248,537,3016,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,DonAdam08,pokoke ngeles aja 
2019-05-30 21:21:25,1134208213753065472,Twitter for Android,OktermanL,,621,804,3238,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,Firmanhamzah15 MichelAdamNew,demi 100 jeti apapun bisa ah hati amp nalar yg tergadai 
2019-05-30 21:21:24,1134208210921877504,Twitter for Android,Akhirza33755501,,118,492,132,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,,subuhan dulu om moga doa kita semua di ijabah 
2019-05-30 21:20:56,1134208092927741954,Twitter for Android,Babybot81415812,"رماح, المملكة العربية السعودية",252,331,71,DoaBersamaTragedi2122Mei,,bersamamu kitakan tebarkan senyuman 
2019-05-30 21:20:53,1134208080181284864,Twitter for Android,Mahyudi47885380,"Lampung, Indonesia",38,51,98,InternationalCriminalCourtSOS DoaBersamaTragedi2122Mei,Gen02Mca RelawanProSandi,kepal tangan kiri salam khas massa genjer2 kelompok merah 
2019-05-30 21:20:52,1134208074405695488,Twitter for Android,nanokhalish,DKI ,342,267,517,DoaBersamaTragedi2122Mei,adeira78 gareng_nala Orang_Atjeh NCemplux AnzaraYuli Bellysetiawan92 ira_dyahloka DewiePramesty Winarko_yuli AngelycaNayoan2 PedoHunt_Ina tuanmarajo Riast10 Soya_sw aziz_ua EtanJowo kangsemproel wongAlas901 TeguhHar007 Majapahitprabu Miqdad_2,kalo bukan kita siapa lagi kalo bukan skrng kapan lagi 
2019-05-30 21:20:48,1134208059138461697,Twitter for Android,Tauhidah5,,263,344,942,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,Jokowin17 MichelAdamNew mohmahfudmd,sundul gan 
2019-05-30 21:20:44,1134208042667397121,Twitter Web App,agusfatria1,Bandung,1354,1467,3310,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,Boeds16 ayesha_evi Notorogo02 HarrisStones07 aiek_esthreem SiBey58 ARahman17348499 uz_om PKepo2 KolakUp Merissamoo11 BrataWijaya27 Ninot_nier 2brvbrave djamal_baraja harmanto_1966 L45K4R_Surajaya Olivefender_mu Abengridwan81 Taufikato1 UmarSE2,ngeteyepsss  
2019-05-30 21:20:33,1134207996605583361,Twitter for Android,AndriyDreamer,,95,148,1511,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,dektampu ahendri11,mereka mencari pembenaran bukan mencari kebenaranbegitulah yang terjadisalah di benarkan dan benar di salahkan 
2019-05-30 21:20:14,1134207916519485440,Twitter for Android,AthoillahMu,,91,238,678,DoaBersamaTragedi2122Mei,kandargalang,tampannya mas jorori
2019-05-30 21:19:41,1134207776559755264,Twitter for Android,YBPoer,"Jakarta Capital Region, Indone",35,73,3446,DoaBersamaTragedi2122Mei,,akan dihadiri oleh prabowo dan sandi eh lupa mrk sedang jalan2 ding :upside-down_face:
2019-05-30 21:19:31,1134207735111675904,Twitter for Android,lawjusticeco,"Jakarta Selatan, DKI Jakarta",4777,2,22265,DoaBersamaTragedi2122Mei,fadlizon,manifes prabowo ke dubai disebar minta polisi adil usutlah
2019-05-30 21:19:23,1134207702853246976,Twitter for Android,BimoWirayudha,"Surakarta, Jawa Tengah",29,33,543,DoaBersamaTragedi2122Mei,,ini sumpah yang buat tagar tololnya minta ampun klean yang membuat tragedi klean juga yg nuntut tragedi basad emang
2019-05-30 21:19:14,1134207664194383872,Twitter for Android,DanniOnedi,,248,537,3016,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,RedWhite1945,dah di follow ya mbak 
2019-05-30 21:19:10,1134207646746079232,Twitter Web App,28_alivia,Bandung Punya Cerita,1031,796,1999,DoaBersamaTragedi2122Mei,MichelAdamNew,hahhaaa msh percaya ama omongan manusia gak jelas itu 
2019-05-30 21:19:07,1134207634360348672,Twitter for Android,nanokhalish,DKI ,342,267,517,DoaBersamaTragedi2122Mei,gareng_nala Orang_Atjeh NCemplux AnzaraYuli Bellysetiawan92 ira_dyahloka DewiePramesty adeira78 Winarko_yuli AngelycaNayoan2 PedoHunt_Ina tuanmarajo Riast10 Soya_sw aziz_ua EtanJowo kangsemproel wongAlas901 TeguhHar007 Majapahitprabu Miqdad_2,siyaps lanjutkan perjuangan 
2019-05-30 21:18:44,1134207539824943104,Twitter Web App,ridwanmarhadi84,Bekasi,82,191,951,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,,hayooo tebak kira2 siapa mereka ya yg mao bales dendam ama tni khususnya adapakah ada hubungannya dgn tragedi g30spki dahulu 
2019-05-30 21:18:44,1134207539720024064,Twitter Web App,2102deeca8864ab,padalarang,46,175,298,DoaBersamaTragedi2122Mei,,dari rakyatoleh rakyatdan untuk rakyat 
2019-05-30 21:18:39,1134207517729234944,Twitter for Android,Tauhidah5,,263,344,942,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,joked2019,rezim baper pelanggar ham 
2019-05-30 21:18:18,1134207428059205637,Twitter for Android,Babybot81415812,"رماح, المملكة العربية السعودية",252,331,71,DoaBersamaTragedi2122Mei,rahmanudin1 Olivefender_mu guswatulfurqan1 Abengridwan81 MShidiq11 BrataWijaya27 ayesha_evi Ninot_nier SiBey58 Merissamoo11 2brvbrave djamal_baraja harmanto_1966 L45K4R_Surajaya ARahman17348499 Taufikato1 UmarSE2 IbnuQosim13 Selowaja_woi,diiih bauuuuu tauuuuk 
2019-05-30 21:18:13,1134207407905693696,Twitter for Android,bhadrikaz,"Depok, West Java",20,25,974,DoaBersamaTragedi2122Mei,,sehabis menyantap sahursebentar pejamkan mata dan dan berdoa
2019-05-30 21:18:07,1134207383951929344,Twitter for Android,AndriyDreamer,,95,148,1511,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,ardi_riau,wak waw  
2019-05-30 21:18:05,1134207376083509248,Twitter for Android,nanokhalish,DKI ,342,267,517,DoaBersamaTragedi2122Mei,SiBey58 KolakUp L45K4R_Surajaya Mbah_Suro_02 ayesha_evi Ninot_nier Merissamoo12 99999durga Zoemient12 Aikyan_ Olivefender_mu djamal_baraja KhalishRanu,inshaallah kuat klo ini seminggu jg akun lama mudah2an bs balik aamiinnn 
2019-05-30 21:18:03,1134207367594139648,Twitter for Android,lawjusticeco,"Jakarta Selatan, DKI Jakarta",4777,2,22265,DoaBersamaTragedi2122Mei,,luhut ingati prabowo soal pembisik bpnfokus urusi maritim saja 
2019-05-30 21:17:32,1134207237805805580,Twitter for Android,Tauhidah5,,263,344,942,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,conan_idn,tokoh2 antikom yg gigih 
2019-05-30 21:17:27,1134207217190592512,Twitter Web App,GAntiPembohong,,87,170,1032,DoaBersamaTragedi2122Mei,,negeri linglung 
2019-05-30 21:17:22,1134207195371823109,Twitter for Android,Babybot81415812,"رماح, المملكة العربية السعودية",252,331,71,DoaBersamaTragedi2122Mei,Merissamoo11 SiBey58 Olivefender_mu guswatulfurqan1 Abengridwan81 MShidiq11 BrataWijaya27 ayesha_evi Ninot_nier 2brvbrave djamal_baraja harmanto_1966 L45K4R_Surajaya ARahman17348499 Taufikato1 UmarSE2 IbnuQosim13 Selowaja_woi DinzSyaef KolakUp,klo bawa palu kecup pake knalpot aje pasti diem wkwkkw 
2019-05-30 21:16:42,1134207028623171585,Twitter for Android,jenalar65456440,,201,360,580,DoaBersamaTragedi2122Mei InternationalCriminalCourtSOS,Drs_Ndon,suap mah tetap aja suapmana ada suap syariah 
2019-05-30 21:16:37,1134207006011666432,Twitter for Android,bacilepeng,,12,3,75,DoaBersamaTragedi2122Mei,,saya termasuk orang yg gak percaya pada isu katanya bbrp pejabat mau dibunuhkecuali jika sudah terjadi baru akan percaya tapi siapa di antara pejabat itu yg rela jadi korban 
2019-05-30 21:16:13,1134206906224955392,Twitter for Android,nanokhalish,DKI ,342,267,517,DoaBersamaTragedi2122Mei,SiBey58 KolakUp L45K4R_Surajaya Mbah_Suro_02 ayesha_evi Ninot_nier Merissamoo12 99999durga Zoemient12 Aikyan_ Olivefender_mu djamal_baraja KhalishRanu,seep akun ini gak usah promote adanya aja yg penting teuteup bs nge gass 
2019-05-30 21:15:58,1134206842010124288,Twitter for Android,masharo3n,"Pelabuhan Ratu, Indonesia",36,83,473,DoaBersamaTragedi2122Mei InternationalCriminalCourtSOS,,absen subuh pemirsa 
2019-05-30 21:15:34,1134206740461785088,Twitter for Android,dyanr99,jakarta,1628,1868,2538,DoaBersamaTragedi2122Mei,aiek_esthreem,mantullll
2019-05-30 21:15:18,1134206675622146048,Twitter Web App,Mifta83038679,,423,455,946,DoaBersamaTragedi2122Mei,,halahngemeng epe 
2019-05-30 21:15:02,1134206609847070720,Twitter for iPhone,mikhailali10,,590,807,667,DoaBersamaTragedi2122Mei,,setuju pake bangeet 
2019-05-30 21:15:01,1134206601915617281,Twitter for Android,radjabakti07,,802,1022,311,DoaBersamaTragedi2122Mei,MichelAdamNew,nyari simpati rezim skrg tdk ada kapok2nya jg 
2019-05-30 21:14:37,1134206502502223872,Twitter for Android,Tauhidah5,,263,344,942,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,RealAnnaSuzann,sungguh terlalu 
2019-05-30 21:14:30,1134206475524435968,Twitter Web App,agusfatria1,Bandung,1354,1467,3310,DoaBersamaTragedi2122Mei,billykoesnadi6 Zoemient12 Morknight1 awk512 radjabakti07 ryizondeb Boeds16 Yan1Hamd Bellysetiawan92 zachary_ahmad Saefullohtoto1 doc_tetty88 Umbuisback KhalishRanu Cte_cute NCemplux Qonstantiniyye lizzy02_lizzy ArdiwisastraN Kio_bim Mbah_Suro_02 dintya066927 Viera_Mitha MichelAdamNew yudi29301079 Argo33Susanto Billykoesnadi7 Luvianna11 bryanvandersoon Bella96521594 Miqdad_2 Hettyjulia02 diah_soewarno Bellysetiawann_ Notorogo02 Opthymuz Anto18167604 Chatiejackson utopia212219 Gafurabdul12 Marmut_keren frozen145146 Paimoh1 SetiawanBelly CTe2303 DdMulyadi2 axdwin KingPurw4 WiwisMbecak aiek_esthreem,sip done ya
2019-05-30 21:14:19,1134206426996400128,Twitter for Android,hattamuchamad,"DKI Jakarta, Indonesia",1635,1,1854,DoaBersamaTragedi2122Mei,,mereka adalah pejuang 
2019-05-30 21:14:08,1134206383270768641,Twitter Web App,bayubakrie,,1662,1743,2560,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,AAurakasih Abengridwan81 FirzaFarel ummuRDzA22 ordinarywomen_ amir4722 Hidayat12317 ayesha_evi Arul37308011 toappemanu_opu Noviana82639396 Lolita64598051 arlisinagol21,makan kapas nih 
2019-05-30 21:14:08,1134206382083756032,Twitter for Android,Merissamoo11,,818,931,220,DoaBersamaTragedi2122Mei,SiBey58 Babybot81415812 Olivefender_mu guswatulfurqan1 Abengridwan81 MShidiq11 BrataWijaya27 ayesha_evi Ninot_nier 2brvbrave djamal_baraja harmanto_1966 L45K4R_Surajaya ARahman17348499 Taufikato1 UmarSE2 IbnuQosim13 Selowaja_woi DinzSyaef KolakUp,die bawaannya palu berani
2019-05-30 21:14:02,1134206355659608064,Twitter for Android,nanokhalish,DKI ,342,267,517,DoaBersamaTragedi2122Mei,SiBey58 KolakUp L45K4R_Surajaya Mbah_Suro_02 ayesha_evi Ninot_nier Merissamoo12 99999durga Zoemient12 Aikyan_ Olivefender_mu djamal_baraja KhalishRanu,akun lg di gembok ya bradersemangat teuteup smp final 
2019-05-30 21:13:48,1134206297287487488,Twitter for Android,Pakpilot2,Indonesia,413,428,2406,DoaBersamaTragedi2122Mei,MichelAdamNew,sudah luntur aura kebaikanmukepintaranmu
2019-05-30 21:13:43,1134206275229585408,Twitter for Android,Aisyah_Padi,"Denpasar, Bali",4033,2731,21527,DoaBersamaTragedi2122Mei,,orang yg difitnah sbg penjahat ham bisa jalan jalan ke luar negri dubai austria bahkan ke pbb tanpa khawatir ditangkap tapi wiranto yg memfittnah malah dikeluarkan surat penangkapan oleh pbb dan jadi tahanan negara sampai saat ini dicekal ke ln 
2019-05-30 21:13:26,1134206206631747585,Twitter Web App,supar_edi,DKI Jakarta,994,1725,869,DoaBersamaTragedi2122Mei,,akibat perkawinan liberalis dengan komunis bebas tidakkk sejahtera juga tidak 
2019-05-30 21:13:24,1134206195013603333,Twitter for Android,alamnamulyo,,116,319,2597,DoaBersamaTragedi2122Mei,,kadang kedzaliman diangkat tinggi² agar dia dijatuhkan pecah berantakan tak dapat disusun kembali
2019-05-30 21:13:15,1134206158506356737,Twitter Web App,DewiMasduki,,338,520,614,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,zudhi_setiadi aiek_esthreem,yg paling sngat di tnggu setelah hasil autopsi keluar siapa yg harus bertanggung jawab krn itulah harapan kita dan khususnya keluarga korban tragedi penembakan yg membabi buta 
2019-05-30 21:12:50,1134206054550532096,Twitter Web App,bayubakrie,,1662,1743,2560,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,YanFADA ummuRDzA22 Abengridwan81 ordinarywomen_ amir4722 Hidayat12317 ayesha_evi Arul37308011 toappemanu_opu Noviana82639396 Lolita64598051 arlisinagol21,makan gaesmakan sabun 
2019-05-30 21:12:37,1134205998170640384,Twitter for Android,IinIndriyanti11,,95,143,485,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,KolakUp,allahu akbar 
2019-05-30 21:11:35,1134205738371256320,Twitter for Android,Akhirza33755501,,118,492,132,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,MichelAdamNew guswatulfurqan1,saya menerima beliau untuk mbalek kampung nang solo 
2019-05-30 21:11:22,1134205685757952000,Twitter for Android,tahrizy,"Agam, Sumatera Barat",145,320,2524,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,MichelAdamNew,kalau kemejanya ga ketinggalan diinstana mungkin kmongan ga kayak begini tuh 
2019-05-30 21:10:51,1134205553494831104,Twitter for Android,nanokhalish,DKI ,342,267,517,DoaBersamaTragedi2122Mei,ayesha_evi SiBey58 roe_sharkz Hacknet_71 difa79 Ninot_nier Merissamoo12 Indilarasati3 KolakUp DinzSyaef,folback nya mak  itu baru kopi 
2019-05-30 21:10:49,1134205546121183232,Twitter for Android,calledme_G,,26,32,120,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,evi_eve_ FitriRetnani,al fateha utk negeri
2019-05-30 21:10:38,1134205502458552320,Twitter for iPhone,mikhailali10,,590,807,667,DoaBersamaTragedi2122Mei,Rdpesamailman abu_qeis ummuRDzA22 faizfaisal12 toattackbarbars yosef7053 Abadi2711 print_case RI_OcT7 OpanMinon josezack arlisinagol21 iemanx06 john0513881046 FatkurIsti,udah slesai sahur ni lg ngopi kang
2019-05-30 21:10:14,1134205401656729601,Twitter for Android,Khoirun90199724,,1194,1117,3393,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,,semoga para ulama suu sadar dan taubat setelah dengar nasihat dr almrhum ust arifin ilham 
2019-05-30 21:09:15,1134205151151964161,Twitter Web App,ArinarDream,,181,483,624,DoaBersamaTragedi2122Mei,MichelAdamNew,efek kolam penuh otakpun saling berbagi
2019-05-30 21:09:01,1134205093614477312,Twitter for Android,irawan_jkw,Indonesia,2145,996,2969,DoaBersamaTragedi2122Mei,,trend pagi inineno warismandajjalkebetulan kahatau suatu pertanda 
2019-05-30 21:08:52,1134205055727329280,Twitter for Android,Babybot81415812,"رماح, المملكة العربية السعودية",252,331,71,DoaBersamaTragedi2122Mei,SiBey58 Olivefender_mu guswatulfurqan1 Abengridwan81 MShidiq11 BrataWijaya27 ayesha_evi Ninot_nier Merissamoo11 2brvbrave djamal_baraja harmanto_1966 L45K4R_Surajaya ARahman17348499 Taufikato1 UmarSE2 IbnuQosim13 Selowaja_woi,kalo gak jambak sedot aje ubun ubunnya wkwkkw
2019-05-30 21:08:47,1134205034030194688,Twitter for Android,nanokhalish,DKI ,342,267,517,DoaBersamaTragedi2122Mei,SiBey58 KolakUp L45K4R_Surajaya Mbah_Suro_02 ayesha_evi Ninot_nier Merissamoo12 99999durga Zoemient12 Aikyan_ Olivefender_mu djamal_baraja,sambil tunggu hasil banding yg kmrn2 teuteup kagak melempem 
2019-05-30 21:08:31,1134204967605100544,Twitter for Android,dyanr99,jakarta,1628,1868,2538,DoaBersamaTragedi2122Mei,Rere_AYS17,heheejeprutt kli ocon waeehhatos
2019-05-30 21:08:30,1134204962844565505,Twitter for Android,Pencari44482388,,6,78,52,DoaBersamaTragedi2122Mei,,selamat sahur
2019-05-30 21:08:25,1134204943827591169,Twitter for Android,Welly_Mistiono,Indonesia,67,393,1449,DoaBersamaTragedi2122Mei,,sedih melihat kondisi persatuan umat saat ini yg sedang tercabik cabik oleh keserakahan kekuasaan
